Data Request:BPS Energy Report Request Template,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66,...67,...68,...69,...70,...71,...72,...73,...74,...75,...76,...77,...78,...79,...80,...81,...82,...83,...84,...85,...86,...87,...88,...89,...90,...91,...92,...93,...94,...95,...96,...97
28032932,0 Don Valley Pkwy,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,0 Don Valley Pkwy,Toronto,M4K 2L1,0,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,168,Weekly average hours,644362.69999999995,2319.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,2319.6,4546.3999999999996,Not Available,Not Available,Not Available,Not Available,Not Available,18.7,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Possible Issue,Ok,Ok,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (0.0),Not Available,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524281967591,45106.526030092595
28032933,0 Gardiner Expressway,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,0 Gardiner Expressway,Toronto,M6K 3L1,0,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,168,Weekly average hours,453498,1632.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,1632.5,3199.8,Not Available,Not Available,Not Available,Not Available,Not Available,13.2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Possible Issue,Ok,Ok,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (0.0),Not Available,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524329027779,45106.526030092595
28032934,0 Lake Shore Blvd W,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,2 STRACHAN AVE,Toronto,M6K 1W7,40,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,100,Weekly average hours,9469.2999999999993,34.1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,34.1,66.8,0.85,1.67,Not Available,Not Available,Not Available,0.3,6.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,Ok,Ok,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (40.0),Other - Public Services,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524266736109,45106.526030092595
28032935,0 Wickman Rd-Near Fordhs,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,0 Wickman Rd,Etobicoke,M8Z 1M6,0,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,70,Weekly average hours,278710.59999999998,1003.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,1003.3,1966.5,Not Available,Not Available,Not Available,Not Available,Not Available,8.1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Possible Issue,Ok,Ok,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (0.0),Not Available,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524322303238,45106.526030092595
28032936,1 Ranleigh - Fire Vent,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,1 Ranleigh Ave,Toronto,M4N 1X2,0,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,168,Weekly average hours,515537.9,1855.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,1855.9,3637.5,Not Available,Not Available,Not Available,Not Available,Not Available,15,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Possible Issue,Ok,Ok,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (0.0),Not Available,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524381331015,45106.526030092595
28032937,1 Simcoe St,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,1 Simcoe St,Toronto,M5J 2N1,0,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,100,Weekly average hours,458677.9,1651.2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,1651.2,3236.3,Not Available,Not Available,Not Available,Not Available,Not Available,13.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Possible Issue,Ok,Ok,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (0.0),Not Available,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524273171293,45106.526030092595
28032938,1 STRATHMORE BLVD,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,1 STRATHMORE BLVD,Toronto,M4J 1P1,221.4,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,168,Weekly average hours,Not Available,Not Available,763,80.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,Ok,Ok,Ok,Not Available,Possible Issue,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (221.4),Other - Public Services,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524316238429,45106.526030092595
28032939,10 Daventry Rd,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,10 Daventry Rd,Scarborough,M1H 1X9,0,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,100,Weekly average hours,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Possible Issue,Ok,Ok,Ok,Not Available,Possible Issue,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (0.0),Not Available,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524390092593,45106.526030092595
28032940,100 Hickory Tree Rd.,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,100 Hickory Tree Rd,Toronto,M6N 3W4,15.4,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,100,Weekly average hours,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,Ok,Possible Issue,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (15.4),Other - Public Services,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524304085651,45106.526030092595
28032941,100 Rosedale Valley,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,100 ROSEDALE VALLEY RD,Toronto,M4W 1P7,250,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,100,Weekly average hours,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,Ok,Ok,Ok,Not Available,Possible Issue,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (250.0),Other - Public Services,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524287743057,45106.526030092595
28032942,100 St Lawrence St,Not Applicable: Standalone Property,Not Applicable: Standalone Property,44561,100 St Lawrence St,Toronto,M5A 3N1,0,Other - Public Services,1,City of Toronto,Organization Name,Municipality,Sub-sector,168,Weekly average hours,250797.4,902.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,902.8,1769.6,Not Available,Not Available,Not Available,Not Available,Not Available,7.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Possible Issue,Ok,Ok,Ok,Not Available,Ok,06/29/2023 11:12 AM EDT,Not Available,Other - Public Services (0.0),Not Available,City of Toronto Municipal,City of Toronto,000-000-0000,bpssupport@ontario.ca,45106.524299108794,45106.526030092595
